Date,Open,High,Low,Close,Adj Close,Volume
3/09/2017,4612.919922,4621.009766,4098.580078,4267.450195,4267.450195,737216060
2/09/2017,4573.799805,4719.779785,4397.740234,4612.919922,4612.919922,470135795
1/09/2017,4921.850098,4976.52002,4448.640137,4573.799805,4573.799805,747713818
31/08/2017,4735.109863,4925.22998,4690.169922,4921.850098,4921.850098,491140364
30/08/2017,4583.02002,4765.069824,4580.129883,4735.109863,4735.109863,338981145
29/08/2017,4597.310059,4644.060059,4491.790039,4583.02002,4583.02002,313466398
28/08/2017,4390.310059,4647.830078,4350.220215,4597.310059,4597.310059,455467850
27/08/2017,4345.75,4403.129883,4195.22998,4390.310059,4390.310059,325285703
26/08/2017,4352.299805,4408.180176,4321.120117,4345.75,4345.75,185180843
25/08/2017,4364.410156,4379.279785,4263.279785,4352.299805,4352.299805,199403922
24/08/2017,4318.350098,4461.709961,4292.629883,4364.410156,4364.410156,362283252
23/08/2017,4141.089844,4364.109863,4111.709961,4318.350098,4318.350098,305373477
22/08/2017,4089.699951,4255.620117,4070.48999,4141.089844,4141.089844,402340258
21/08/2017,4005.100098,4142.680176,3612.209961,4089.699951,4089.699951,659657838
20/08/2017,4066.600098,4097.25,3966.929932,4005.100098,4005.100098,365174045
19/08/2017,4150.450195,4182.290039,4034.399902,4066.600098,4066.600098,288193446
18/08/2017,4105.370117,4189.680176,3957.459961,4150.450195,4150.450195,462723151
17/08/2017,4278.919922,4362.72998,3978.280029,4105.370117,4105.370117,603898315
16/08/2017,4387.399902,4487.5,4194.100098,4278.919922,4278.919922,554232802
15/08/2017,4161.660156,4398.060059,3938.620117,4387.399902,4387.399902,472960334
14/08/2017,4327.939941,4436.47998,3837.129883,4161.660156,4161.660156,872840682
13/08/2017,4062.600098,4336.709961,3978.949951,4327.939941,4327.939941,540927757
12/08/2017,3871.620117,4189.419922,3847.310059,4062.600098,4062.600098,638917500
11/08/2017,3654.370117,3967.26001,3611.360107,3871.620117,3871.620117,469532325
10/08/2017,3425.669922,3706.47998,3409.790039,3654.370117,3654.370117,345135492
9/08/2017,3348.790039,3453.840088,3322.919922,3425.669922,3425.669922,242024460
8/08/2017,3429.379883,3437.149902,3251.030029,3348.790039,3348.790039,324058681
