Date,Open,High,Low,Close,Adj Close,Volume
2018-06-23,14.800000,15.320000,13.130000,14.850000,14.850000,33550823
2018-06-24,14.850000,16.049999,14.660000,15.870000,15.870000,26323814
2018-06-25,15.870000,15.930000,14.800000,14.850000,14.850000,18963266
2018-06-26,14.850000,15.600000,14.170000,15.480000,15.480000,20097081
2018-06-27,15.480000,15.690000,14.410000,14.560000,14.560000,11685521
2018-06-28,14.560000,15.530000,14.220000,15.290000,15.290000,17088024
2018-06-29,15.290000,16.889999,15.270000,16.170000,16.170000,26093808
2018-06-30,16.170000,16.430000,15.510000,16.010000,16.010000,13275855
2018-07-01,16.010000,17.080000,15.630000,16.680000,16.680000,15400489
2018-07-02,16.680000,17.160000,16.059999,16.160000,16.160000,13588735
2018-07-03,16.160000,17.490000,15.760000,16.830000,16.830000,14223629
2018-07-04,16.830000,17.430000,16.690001,17.370001,17.370001,14488504
2018-07-05,17.370001,18.480000,16.870001,18.320000,18.320000,37125111
2018-07-06,18.320000,18.959999,17.459999,18.700001,18.700001,22149297
2018-07-07,18.700001,18.980000,18.219999,18.280001,18.280001,13051615
2018-07-08,18.280001,18.740000,18.139999,18.190001,18.190001,13424163
2018-07-09,18.190001,18.200001,15.940000,16.080000,16.080000,30704824
2018-07-10,16.080000,16.700001,15.710000,16.450001,16.450001,15326659
2018-07-11,16.450001,16.459999,15.670000,16.330000,16.330000,11773617
2018-07-12,16.330000,16.809999,16.100000,16.250000,16.250000,15432366
2018-07-13,16.250000,16.730000,16.030001,16.389999,16.389999,5725916
2018-07-14,16.389999,16.980000,16.260000,16.650000,16.650000,5244752
2018-07-15,16.650000,17.610001,16.549999,17.370001,17.370001,14513304
2018-07-16,17.370001,18.240000,16.920000,17.950001,17.950001,18944776
2018-07-17,17.950001,18.379999,17.120001,17.340000,17.340000,14544542
2018-07-18,17.340000,17.809999,17.100000,17.410000,17.410000,8424611
2018-07-19,17.410000,17.639999,15.720000,16.100000,16.100000,19755127
2018-07-20,16.100000,16.549999,15.850000,16.309999,16.309999,5467843
2018-07-21,16.309999,16.540001,16.049999,16.150000,16.150000,4651219
2018-07-22,16.150000,16.760000,15.870000,16.049999,16.049999,7742856
2018-07-23,16.049999,16.840000,15.740000,16.629999,16.629999,12179114
2018-07-24,16.629999,16.850000,16.129999,16.520000,16.520000,6749863
2018-07-25,16.520000,17.440001,16.299999,16.670000,16.670000,11346793
2018-07-26,16.670000,17.200001,16.330000,17.059999,17.059999,7834134
2018-07-27,17.059999,17.100000,16.620001,17.030001,17.030001,3114713
2018-07-28,17.030001,17.059999,16.670000,16.889999,16.889999,2841683
2018-07-29,16.889999,17.389999,16.610001,17.129999,17.129999,8757810
2018-07-30,17.129999,17.139999,15.800000,16.170000,16.170000,9781874
2018-07-31,16.170000,16.290001,14.960000,15.480000,15.480000,9937117
2018-08-01,15.480000,15.560000,14.560000,14.920000,14.920000,7635863
2018-08-02,14.920000,16.969999,14.130000,16.559999,16.559999,23813842
2018-08-03,16.559999,16.930000,15.820000,16.420000,16.420000,14931628
2018-08-04,16.420000,17.799999,16.209999,17.670000,17.670000,14016444
2018-08-05,17.670000,18.809999,17.160000,18.740000,18.740000,37171885
2018-08-06,18.740000,21.100000,16.820000,17.270000,17.270000,82532700
2018-08-07,17.270000,17.280001,14.540000,15.120000,15.120000,43246345
2018-08-10,15.020000,15.080000,14.570000,14.920000,14.920000,3403492
